replicate,scenario,geometry,habitat_patches,graph_nodes,graph_edges,total_corridor_length,failed_edges,final_persistent_species,long_run_persistent_species,recent_persistent_species,persistent_species_per_length,final_mean_occupancy,recent_evenness,recent_regional_total,recent_regional_total_cv,recent_relative_trend_per_1000_steps,quasi_stationary_flag,species_extinctions,mean_extinction_step
9.000000,costly_movement,minimum_spanning_tree,50.000000,50.000000,49.000000,3.826110,0.000000,11.000000,11.000000,11.000000,2.874982,0.495000,0.852514,9841.191040,0.000000,0.000000,1.000000,1.000000,719.000000
9.000000,costly_movement,dendritic_tree,50.000000,85.000000,84.000000,7.540764,0.000000,11.000000,11.000000,11.000000,1.458738,0.488333,0.851350,9807.673764,0.000000,-0.000000,1.000000,1.000000,899.000000
9.000000,costly_movement,hybrid_dendritic,50.000000,85.000000,90.000000,8.123013,0.000000,11.000000,11.000000,11.000000,1.354177,0.490000,0.852151,9820.823177,0.000000,-0.000000,1.000000,1.000000,924.000000
9.000000,edge_disturbance,nearest_web,50.000000,50.000000,99.000000,9.739738,0.000000,11.000000,11.000000,11.000000,1.129394,0.496667,0.852086,9900.731104,0.000000,0.000000,1.000000,1.000000,743.000000
9.000000,edge_disturbance,minimum_spanning_tree,50.000000,50.000000,49.000000,3.826110,0.000000,11.000000,11.000000,11.000000,2.874982,0.495000,0.851814,9882.390175,0.000000,0.000000,1.000000,1.000000,700.000000
9.000000,edge_disturbance,dendritic_tree,50.000000,85.000000,84.000000,7.540764,0.000000,11.000000,11.000000,11.000000,1.458738,0.490000,0.850518,9859.058245,0.000000,-0.000000,1.000000,1.000000,865.000000
9.000000,edge_disturbance,hybrid_dendritic,50.000000,85.000000,90.000000,8.123013,0.000000,11.000000,11.000000,11.000000,1.354177,0.493333,0.851397,9869.907619,0.000000,-0.000000,1.000000,1.000000,890.000000
10.000000,benign_long_run,nearest_web,50.000000,50.000000,95.000000,10.311554,0.000000,11.000000,11.000000,11.000000,1.066765,0.460000,0.873563,9335.088637,0.000000,0.000000,1.000000,1.000000,66.000000
10.000000,benign_long_run,minimum_spanning_tree,50.000000,50.000000,49.000000,4.195412,0.000000,11.000000,11.000000,11.000000,2.621911,0.451667,0.873051,9342.213322,0.000000,0.000000,1.000000,1.000000,70.000000
10.000000,benign_long_run,dendritic_tree,50.000000,85.000000,84.000000,7.227790,0.000000,11.000000,11.000000,11.000000,1.521904,0.446667,0.873422,9350.886160,0.000000,0.000000,1.000000,1.000000,65.000000
10.000000,benign_long_run,hybrid_dendritic,50.000000,85.000000,90.000000,7.879210,0.000000,11.000000,11.000000,11.000000,1.396079,0.465000,0.871502,9310.174473,0.000000,0.000000,1.000000,1.000000,66.000000
10.000000,costly_movement,nearest_web,50.000000,50.000000,95.000000,10.311554,0.000000,11.000000,11.000000,11.000000,1.066765,0.456667,0.874285,9257.619752,0.000000,0.000000,1.000000,1.000000,67.000000
10.000000,costly_movement,minimum_spanning_tree,50.000000,50.000000,49.000000,4.195412,0.000000,11.000000,11.000000,11.000000,2.621911,0.451667,0.873633,9260.472270,0.000000,0.000000,1.000000,1.000000,71.000000
10.000000,costly_movement,dendritic_tree,50.000000,85.000000,84.000000,7.227790,0.000000,11.000000,11.000000,11.000000,1.521904,0.445000,0.873957,9250.937073,0.000000,0.000000,1.000000,1.000000,66.000000
10.000000,costly_movement,hybrid_dendritic,50.000000,85.000000,90.000000,7.879210,0.000000,11.000000,11.000000,11.000000,1.396079,0.461667,0.872097,9214.599851,0.000000,0.000000,1.000000,1.000000,67.000000
10.000000,edge_disturbance,nearest_web,50.000000,50.000000,95.000000,10.311554,0.000000,11.000000,11.000000,11.000000,1.066765,0.455000,0.874110,9294.755121,0.000000,0.000000,1.000000,1.000000,67.000000
10.000000,edge_disturbance,minimum_spanning_tree,50.000000,50.000000,49.000000,4.195412,0.000000,11.000000,11.000000,11.000000,2.621911,0.451667,0.873394,9296.214486,0.000000,0.000000,1.000000,1.000000,70.000000
10.000000,edge_disturbance,dendritic_tree,50.000000,85.000000,84.000000,7.227790,0.000000,11.000000,11.000000,11.000000,1.521904,0.445000,0.873745,9293.861173,0.000000,0.000000,1.000000,1.000000,66.000000
10.000000,edge_disturbance,hybrid_dendritic,50.000000,85.000000,90.000000,7.879210,0.000000,11.000000,11.000000,11.000000,1.396079,0.463333,0.871877,9256.789463,0.000000,0.000000,1.000000,1.000000,67.000000
11.000000,benign_long_run,nearest_web,50.000000,50.000000,99.000000,9.176329,0.000000,12.000000,12.000000,12.000000,1.307712,0.548333,0.918803,10617.172854,0.000000,0.000000,1.000000,0.000000,
11.000000,benign_long_run,minimum_spanning_tree,50.000000,50.000000,49.000000,3.502659,0.000000,12.000000,12.000000,12.000000,3.425969,0.556667,0.918999,10594.963586,0.000000,0.000000,1.000000,0.000000,
11.000000,benign_long_run,dendritic_tree,50.000000,85.000000,84.000000,6.645432,0.000000,12.000000,12.000000,12.000000,1.805752,0.548333,0.918884,10579.483665,0.000000,0.000000,1.000000,0.000000,
11.000000,benign_long_run,hybrid_dendritic,50.000000,85.000000,90.000000,7.066947,0.000000,12.000000,12.000000,12.000000,1.698046,0.543333,0.919317,10606.484001,0.000000,0.000000,1.000000,0.000000,
11.000000,costly_movement,nearest_web,50.000000,50.000000,99.000000,9.176329,0.000000,12.000000,12.000000,12.000000,1.307712,0.540000,0.919514,10512.955895,0.000000,0.000000,1.000000,0.000000,
11.000000,costly_movement,minimum_spanning_tree,50.000000,50.000000,49.000000,3.502659,0.000000,12.000000,12.000000,12.000000,3.425969,0.548333,0.919619,10490.781306,0.000000,0.000000,1.000000,0.000000,
11.000000,costly_movement,dendritic_tree,50.000000,85.000000,84.000000,6.645432,0.000000,12.000000,12.000000,12.000000,1.805752,0.543333,0.919605,10444.187110,0.000000,0.000000,1.000000,0.000000,
11.000000,costly_movement,hybrid_dendritic,50.000000,85.000000,90.000000,7.066947,0.000000,12.000000,12.000000,12.000000,1.698046,0.541667,0.919995,10480.759048,0.000000,0.000000,1.000000,0.000000,
11.000000,edge_disturbance,nearest_web,50.000000,50.000000,88.000000,7.378743,11.000000,12.000000,12.000000,12.000000,1.626293,0.545000,0.918958,10549.907381,0.000000,0.000000,1.000000,0.000000,
11.000000,edge_disturbance,minimum_spanning_tree,50.000000,50.000000,49.000000,3.502659,0.000000,12.000000,12.000000,12.000000,3.425969,0.550000,0.919357,10536.307268,0.000000,0.000000,1.000000,0.000000,
11.000000,edge_disturbance,dendritic_tree,50.000000,85.000000,84.000000,6.645432,0.000000,12.000000,12.000000,12.000000,1.805752,0.546667,0.919284,10501.996608,0.000000,0.000000,1.000000,0.000000,
11.000000,edge_disturbance,hybrid_dendritic,50.000000,85.000000,90.000000,7.066947,0.000000,12.000000,12.000000,12.000000,1.698046,0.543333,0.919705,10535.102859,0.000000,0.000000,1.000000,0.000000,
12.000000,benign_long_run,nearest_web,50.000000,50.000000,98.000000,9.245298,0.000000,12.000000,12.000000,12.000000,1.297957,0.493333,0.910512,9619.565484,0.000000,0.000000,1.000000,0.000000,
12.000000,benign_long_run,minimum_spanning_tree,50.000000,50.000000,49.000000,3.600542,0.000000,12.000000,12.000000,12.000000,3.332831,0.493333,0.910323,9607.620830,0.000000,0.000000,1.000000,0.000000,
12.000000,benign_long_run,dendritic_tree,50.000000,85.000000,84.000000,6.331398,0.000000,12.000000,12.000000,12.000000,1.895316,0.486667,0.912375,9663.907413,0.000000,0.000000,1.000000,0.000000,
12.000000,benign_long_run,hybrid_dendritic,50.000000,85.000000,90.000000,6.930377,0.000000,12.000000,12.000000,12.000000,1.731507,0.486667,0.912350,9666.691853,0.000000,0.000000,1.000000,0.000000,
12.000000,costly_movement,nearest_web,50.000000,50.000000,98.000000,9.245298,0.000000,12.000000,12.000000,12.000000,1.297957,0.491667,0.910733,9560.467433,0.000000,0.000000,1.000000,0.000000,
12.000000,costly_movement,minimum_spanning_tree,50.000000,50.000000,49.000000,3.600542,0.000000,12.000000,12.000000,12.000000,3.332831,0.491667,0.910309,9543.742836,0.000000,0.000000,1.000000,0.000000,
12.000000,costly_movement,dendritic_tree,50.000000,85.000000,84.000000,6.331398,0.000000,12.000000,12.000000,12.000000,1.895316,0.483333,0.912328,9578.206644,0.000000,0.000000,1.000000,0.000000,
12.000000,costly_movement,hybrid_dendritic,50.000000,85.000000,90.000000,6.930377,0.000000,12.000000,12.000000,12.000000,1.731507,0.481667,0.912288,9583.300715,0.000000,0.000000,1.000000,0.000000,
12.000000,edge_disturbance,nearest_web,50.000000,50.000000,98.000000,9.245298,0.000000,12.000000,12.000000,12.000000,1.297957,0.493333,0.910801,9590.077044,0.000000,0.000000,1.000000,0.000000,
12.000000,edge_disturbance,minimum_spanning_tree,50.000000,50.000000,49.000000,3.600542,0.000000,12.000000,12.000000,12.000000,3.332831,0.491667,0.910318,9571.577548,0.000000,0.000000,1.000000,0.000000,
12.000000,edge_disturbance,dendritic_tree,50.000000,85.000000,84.000000,6.331398,0.000000,12.000000,12.000000,12.000000,1.895316,0.485000,0.912387,9615.482676,0.000000,0.000000,1.000000,0.000000,
12.000000,edge_disturbance,hybrid_dendritic,50.000000,85.000000,90.000000,6.930377,0.000000,12.000000,12.000000,12.000000,1.731507,0.485000,0.912347,9619.703424,0.000000,0.000000,1.000000,0.000000,
13.000000,benign_long_run,nearest_web,50.000000,50.000000,97.000000,8.479382,0.000000,11.000000,11.000000,11.000000,1.297264,0.520000,0.898343,9685.653696,0.000000,0.000000,1.000000,0.000000,
13.000000,benign_long_run,minimum_spanning_tree,50.000000,50.000000,49.000000,3.438032,0.000000,11.000000,11.000000,11.000000,3.199505,0.513333,0.899326,9693.809373,0.000000,0.000000,1.000000,0.000000,
13.000000,benign_long_run,dendritic_tree,50.000000,85.000000,84.000000,6.660545,0.000000,11.000000,11.000000,11.000000,1.651517,0.496667,0.898563,9658.218514,0.000000,0.000000,1.000000,0.000000,
13.000000,benign_long_run,hybrid_dendritic,50.000000,85.000000,89.000000,6.928038,0.000000,11.000000,11.000000,11.000000,1.587751,0.501667,0.899291,9684.469217,0.000000,0.000000,1.000000,0.000000,
13.000000,costly_movement,nearest_web,50.000000,50.000000,97.000000,8.479382,0.000000,11.000000,11.000000,11.000000,1.297264,0.518333,0.899771,9603.175411,0.000000,0.000000,1.000000,0.000000,
13.000000,costly_movement,minimum_spanning_tree,50.000000,50.000000,49.000000,3.438032,0.000000,11.000000,11.000000,11.000000,3.199505,0.508333,0.900467,9612.519314,0.000000,0.000000,1.000000,0.000000,
13.000000,costly_movement,dendritic_tree,50.000000,85.000000,84.000000,6.660545,0.000000,11.000000,11.000000,11.000000,1.651517,0.496667,0.899787,9549.771365,0.000000,0.000000,1.000000,0.000000,
13.000000,costly_movement,hybrid_dendritic,50.000000,85.000000,89.000000,6.928038,0.000000,11.000000,11.000000,11.000000,1.587751,0.496667,0.900418,9583.088023,0.000000,0.000000,1.000000,0.000000,
13.000000,edge_disturbance,nearest_web,50.000000,50.000000,97.000000,8.479382,0.000000,11.000000,11.000000,11.000000,1.297264,0.520000,0.899290,9641.603243,0.000000,0.000000,1.000000,0.000000,
13.000000,edge_disturbance,minimum_spanning_tree,50.000000,50.000000,49.000000,3.438032,0.000000,11.000000,11.000000,11.000000,3.199505,0.510000,0.899971,9648.026514,0.000000,0.000000,1.000000,0.000000,
13.000000,edge_disturbance,dendritic_tree,50.000000,85.000000,84.000000,6.660545,0.000000,11.000000,11.000000,11.000000,1.651517,0.495000,0.899262,9595.984645,0.000000,0.000000,1.000000,0.000000,
13.000000,edge_disturbance,hybrid_dendritic,50.000000,85.000000,89.000000,6.928038,0.000000,11.000000,11.000000,11.000000,1.587751,0.500000,0.899934,9627.114445,0.000000,0.000000,1.000000,0.000000,
14.000000,benign_long_run,nearest_web,50.000000,50.000000,99.000000,9.332519,0.000000,10.000000,10.000000,10.000000,1.071522,0.510000,0.873867,9657.788693,0.000000,0.000000,1.000000,2.000000,224.500000
14.000000,benign_long_run,minimum_spanning_tree,50.000000,50.000000,49.000000,3.641238,0.000000,10.000000,10.000000,10.000000,2.746319,0.498333,0.873809,9653.412395,0.000000,0.000000,1.000000,2.000000,226.000000
14.000000,benign_long_run,dendritic_tree,50.000000,85.000000,84.000000,7.352546,0.000000,10.000000,10.000000,10.000000,1.360073,0.513333,0.873518,9655.637929,0.000000,0.000000,1.000000,2.000000,230.500000
14.000000,benign_long_run,hybrid_dendritic,50.000000,85.000000,90.000000,7.904694,0.000000,10.000000,10.000000,10.000000,1.265071,0.503333,0.873916,9667.341477,0.000000,0.000000,1.000000,2.000000,240.000000
14.000000,costly_movement,nearest_web,50.000000,50.000000,99.000000,9.332519,0.000000,10.000000,10.000000,10.000000,1.071522,0.500000,0.873993,9570.879089,0.000000,0.000000,1.000000,2.000000,227.000000
14.000000,costly_movement,minimum_spanning_tree,50.000000,50.000000,49.000000,3.641238,0.000000,10.000000,10.000000,10.000000,2.746319,0.495000,0.873835,9559.785497,0.000000,0.000000,1.000000,2.000000,230.000000
14.000000,costly_movement,dendritic_tree,50.000000,85.000000,84.000000,7.352546,0.000000,10.000000,10.000000,10.000000,1.360073,0.500000,0.873482,9522.799454,0.000000,0.000000,1.000000,2.000000,236.000000
14.000000,costly_movement,hybrid_dendritic,50.000000,85.000000,90.000000,7.904694,0.000000,10.000000,10.000000,10.000000,1.265071,0.496667,0.873835,9540.692113,0.000000,0.000000,1.000000,2.000000,245.000000
14.000000,edge_disturbance,nearest_web,50.000000,50.000000,99.000000,9.332519,0.000000,10.000000,10.000000,10.000000,1.071522,0.501667,0.874010,9612.546162,0.000000,0.000000,1.000000,2.000000,226.000000
14.000000,edge_disturbance,minimum_spanning_tree,50.000000,50.000000,49.000000,3.641238,0.000000,10.000000,10.000000,10.000000,2.746319,0.496667,0.873830,9600.571919,0.000000,0.000000,1.000000,2.000000,228.000000
14.000000,edge_disturbance,dendritic_tree,50.000000,85.000000,84.000000,7.352546,0.000000,10.000000,10.000000,10.000000,1.360073,0.505000,0.873489,9579.789267,0.000000,0.000000,1.000000,2.000000,234.000000
14.000000,edge_disturbance,hybrid_dendritic,50.000000,85.000000,90.000000,7.904694,0.000000,10.000000,10.000000,10.000000,1.265071,0.498333,0.873874,9595.515502,0.000000,0.000000,1.000000,2.000000,242.500000
15.000000,benign_long_run,nearest_web,50.000000,50.000000,96.000000,10.561880,0.000000,12.000000,12.000000,12.000000,1.136161,0.518333,0.939349,9848.275003,0.000000,0.000000,1.000000,0.000000,
15.000000,benign_long_run,minimum_spanning_tree,50.000000,50.000000,49.000000,4.268495,0.000000,12.000000,12.000000,12.000000,2.811296,0.511667,0.939341,9849.303468,0.000000,0.000000,1.000000,0.000000,
15.000000,benign_long_run,dendritic_tree,50.000000,85.000000,84.000000,8.385144,0.000000,12.000000,12.000000,12.000000,1.431102,0.501667,0.937581,9807.206786,0.000000,0.000000,1.000000,0.000000,
15.000000,benign_long_run,hybrid_dendritic,50.000000,85.000000,89.000000,8.890804,0.000000,12.000000,12.000000,12.000000,1.349709,0.503333,0.938579,9825.488179,0.000000,0.000000,1.000000,0.000000,
15.000000,costly_movement,nearest_web,50.000000,50.000000,96.000000,10.561880,0.000000,12.000000,12.000000,12.000000,1.136161,0.511667,0.938986,9778.351047,0.000000,0.000000,1.000000,0.000000,
15.000000,costly_movement,minimum_spanning_tree,50.000000,50.000000,49.000000,4.268495,0.000000,12.000000,12.000000,12.000000,2.811296,0.506667,0.938912,9776.031105,0.000000,0.000000,1.000000,0.000000,
15.000000,costly_movement,dendritic_tree,50.000000,85.000000,84.000000,8.385144,0.000000,12.000000,12.000000,12.000000,1.431102,0.495000,0.937198,9708.346513,0.000000,0.000000,1.000000,0.000000,
15.000000,costly_movement,hybrid_dendritic,50.000000,85.000000,89.000000,8.890804,0.000000,12.000000,12.000000,12.000000,1.349709,0.495000,0.938254,9729.493858,0.000000,-0.000000,1.000000,0.000000,
15.000000,edge_disturbance,nearest_web,50.000000,50.000000,96.000000,10.561880,0.000000,12.000000,12.000000,12.000000,1.136161,0.513333,0.939210,9811.308093,0.000000,0.000000,1.000000,0.000000,
15.000000,edge_disturbance,minimum_spanning_tree,50.000000,50.000000,49.000000,4.268495,0.000000,12.000000,12.000000,12.000000,2.811296,0.508333,0.939104,9807.949270,0.000000,0.000000,1.000000,0.000000,
15.000000,edge_disturbance,dendritic_tree,50.000000,85.000000,84.000000,8.385144,0.000000,12.000000,12.000000,12.000000,1.431102,0.500000,0.937397,9751.405400,0.000000,0.000000,1.000000,0.000000,
15.000000,edge_disturbance,hybrid_dendritic,50.000000,85.000000,89.000000,8.890804,0.000000,12.000000,12.000000,12.000000,1.349709,0.496667,0.938448,9772.271508,0.000000,0.000000,1.000000,0.000000,
16.000000,benign_long_run,nearest_web,50.000000,50.000000,98.000000,9.236248,0.000000,12.000000,12.000000,12.000000,1.299229,0.470000,0.888756,9636.586247,0.000000,0.000000,1.000000,0.000000,
16.000000,benign_long_run,minimum_spanning_tree,50.000000,50.000000,49.000000,3.577374,0.000000,12.000000,12.000000,12.000000,3.354416,0.470000,0.889121,9647.594266,0.000000,0.000000,1.000000,0.000000,
16.000000,benign_long_run,dendritic_tree,50.000000,85.000000,84.000000,7.691946,0.000000,12.000000,12.000000,12.000000,1.560073,0.456667,0.886606,9587.328930,0.000000,0.000000,1.000000,0.000000,
16.000000,benign_long_run,hybrid_dendritic,50.000000,85.000000,90.000000,8.035461,0.000000,11.000000,11.000000,11.000000,1.368932,0.463333,0.886922,9599.188429,0.000000,0.000000,1.000000,0.000000,
16.000000,costly_movement,nearest_web,50.000000,50.000000,98.000000,9.236248,0.000000,12.000000,12.000000,12.000000,1.299229,0.466667,0.890335,9553.652885,0.000000,0.000000,1.000000,0.000000,
16.000000,costly_movement,minimum_spanning_tree,50.000000,50.000000,49.000000,3.577374,0.000000,12.000000,12.000000,12.000000,3.354416,0.461667,0.890610,9558.236573,0.000000,0.000000,1.000000,0.000000,
16.000000,costly_movement,dendritic_tree,50.000000,85.000000,84.000000,7.691946,0.000000,12.000000,12.000000,12.000000,1.560073,0.453333,0.889085,9450.859060,0.000000,0.000000,1.000000,0.000000,
16.000000,costly_movement,hybrid_dendritic,50.000000,85.000000,90.000000,8.035461,0.000000,12.000000,12.000000,12.000000,1.493380,0.458333,0.889226,9472.549143,0.000000,0.000000,1.000000,0.000000,
16.000000,edge_disturbance,nearest_web,50.000000,50.000000,98.000000,9.236248,0.000000,12.000000,12.000000,12.000000,1.299229,0.466667,0.889691,9594.383448,0.000000,0.000000,1.000000,0.000000,
16.000000,edge_disturbance,minimum_spanning_tree,50.000000,50.000000,49.000000,3.577374,0.000000,12.000000,12.000000,12.000000,3.354416,0.466667,0.889969,9597.090500,0.000000,0.000000,1.000000,0.000000,
16.000000,edge_disturbance,dendritic_tree,50.000000,85.000000,84.000000,7.691946,0.000000,12.000000,12.000000,12.000000,1.560073,0.456667,0.888029,9509.078342,0.000000,0.000000,1.000000,0.000000,
16.000000,edge_disturbance,hybrid_dendritic,50.000000,85.000000,90.000000,8.035461,0.000000,11.000000,11.000000,11.000000,1.368932,0.461667,0.888235,9527.123746,0.000000,0.000000,1.000000,0.000000,
17.000000,benign_long_run,nearest_web,50.000000,50.000000,95.000000,9.955497,0.000000,12.000000,12.000000,12.000000,1.205364,0.441667,0.885240,9480.534377,0.000000,0.000000,1.000000,0.000000,
17.000000,benign_long_run,minimum_spanning_tree,50.000000,50.000000,49.000000,4.032497,0.000000,12.000000,12.000000,12.000000,2.975824,0.450000,0.884339,9445.825720,0.000000,0.000000,1.000000,0.000000,
17.000000,benign_long_run,dendritic_tree,50.000000,85.000000,84.000000,7.640640,0.000000,12.000000,12.000000,12.000000,1.570549,0.453333,0.884645,9466.671167,0.000000,0.000000,1.000000,0.000000,
17.000000,benign_long_run,hybrid_dendritic,50.000000,85.000000,90.000000,8.373106,0.000000,12.000000,12.000000,12.000000,1.433160,0.461667,0.884379,9471.882935,0.000000,0.000000,1.000000,0.000000,
17.000000,costly_movement,nearest_web,50.000000,50.000000,95.000000,9.955497,0.000000,12.000000,12.000000,12.000000,1.205364,0.436667,0.885405,9411.457202,0.000000,-0.000000,1.000000,0.000000,
17.000000,costly_movement,minimum_spanning_tree,50.000000,50.000000,49.000000,4.032497,0.000000,12.000000,12.000000,12.000000,2.975824,0.450000,0.884473,9376.102095,0.000000,0.000000,1.000000,0.000000,
17.000000,costly_movement,dendritic_tree,50.000000,85.000000,84.000000,7.640640,0.000000,12.000000,12.000000,12.000000,1.570549,0.450000,0.884700,9374.374587,0.000000,0.000000,1.000000,0.000000,
17.000000,costly_movement,hybrid_dendritic,50.000000,85.000000,90.000000,8.373106,0.000000,12.000000,12.000000,12.000000,1.433160,0.458333,0.884463,9385.155237,0.000000,0.000000,1.000000,0.000000,
17.000000,edge_disturbance,nearest_web,50.000000,50.000000,95.000000,9.955497,0.000000,12.000000,12.000000,12.000000,1.205364,0.438333,0.885380,9443.709019,0.000000,-0.000000,1.000000,0.000000,
17.000000,edge_disturbance,minimum_spanning_tree,50.000000,50.000000,49.000000,4.032497,0.000000,12.000000,12.000000,12.000000,2.975824,0.450000,0.884415,9406.518429,0.000000,0.000000,1.000000,0.000000,
17.000000,edge_disturbance,dendritic_tree,50.000000,85.000000,84.000000,7.640640,0.000000,12.000000,12.000000,12.000000,1.570549,0.451667,0.884676,9413.818945,0.000000,0.000000,1.000000,0.000000,
17.000000,edge_disturbance,hybrid_dendritic,50.000000,85.000000,90.000000,8.373106,0.000000,12.000000,12.000000,12.000000,1.433160,0.460000,0.884447,9423.388022,0.000000,0.000000,1.000000,0.000000,
18.000000,benign_long_run,nearest_web,50.000000,50.000000,100.000000,9.758572,0.000000,12.000000,12.000000,12.000000,1.229688,0.483333,0.913212,10166.051438,0.000000,0.000000,1.000000,0.000000,
18.000000,benign_long_run,minimum_spanning_tree,50.000000,50.000000,49.000000,3.815070,0.000000,12.000000,12.000000,12.000000,3.145421,0.483333,0.913086,10153.234437,0.000000,0.000000,1.000000,0.000000,
18.000000,benign_long_run,dendritic_tree,50.000000,85.000000,84.000000,7.370249,0.000000,12.000000,12.000000,12.000000,1.628167,0.483333,0.913471,10185.528744,0.000000,0.000000,1.000000,0.000000,
18.000000,benign_long_run,hybrid_dendritic,50.000000,85.000000,89.000000,7.833014,0.000000,12.000000,12.000000,12.000000,1.531977,0.481667,0.913213,10167.112717,0.000000,0.000000,1.000000,0.000000,
18.000000,costly_movement,nearest_web,50.000000,50.000000,100.000000,9.758572,0.000000,12.000000,12.000000,12.000000,1.229688,0.480000,0.913936,10105.150427,0.000000,0.000000,1.000000,0.000000,
18.000000,costly_movement,minimum_spanning_tree,50.000000,50.000000,49.000000,3.815070,0.000000,12.000000,12.000000,12.000000,3.145421,0.481667,0.913609,10089.405525,0.000000,0.000000,1.000000,0.000000,
18.000000,costly_movement,dendritic_tree,50.000000,85.000000,84.000000,7.370249,0.000000,12.000000,12.000000,12.000000,1.628167,0.475000,0.914077,10098.044687,0.000000,0.000000,1.000000,0.000000,
18.000000,costly_movement,hybrid_dendritic,50.000000,85.000000,89.000000,7.833014,0.000000,12.000000,12.000000,12.000000,1.531977,0.481667,0.913726,10086.896080,0.000000,0.000000,1.000000,0.000000,
18.000000,edge_disturbance,nearest_web,50.000000,50.000000,100.000000,9.758572,0.000000,12.000000,12.000000,12.000000,1.229688,0.481667,0.913748,10134.485655,0.000000,0.000000,1.000000,0.000000,
18.000000,edge_disturbance,minimum_spanning_tree,50.000000,50.000000,49.000000,3.815070,0.000000,12.000000,12.000000,12.000000,3.145421,0.483333,0.913383,10117.249153,0.000000,0.000000,1.000000,0.000000,
18.000000,edge_disturbance,dendritic_tree,50.000000,85.000000,84.000000,7.370249,0.000000,12.000000,12.000000,12.000000,1.628167,0.476667,0.913826,10135.714496,0.000000,0.000000,1.000000,0.000000,
18.000000,edge_disturbance,hybrid_dendritic,50.000000,85.000000,89.000000,7.833014,0.000000,12.000000,12.000000,12.000000,1.531977,0.481667,0.913514,10121.351843,0.000000,0.000000,1.000000,0.000000,
19.000000,benign_long_run,nearest_web,50.000000,50.000000,99.000000,10.743009,0.000000,11.000000,11.000000,11.000000,1.023922,0.485000,0.900660,9556.989236,0.000000,0.000000,1.000000,1.000000,396.000000
19.000000,benign_long_run,minimum_spanning_tree,50.000000,50.000000,49.000000,4.233085,0.000000,11.000000,11.000000,11.000000,2.598577,0.476667,0.900638,9550.728371,0.000000,0.000000,1.000000,1.000000,403.000000
19.000000,benign_long_run,dendritic_tree,50.000000,85.000000,84.000000,7.725925,0.000000,11.000000,11.000000,11.000000,1.423778,0.470000,0.900317,9565.113477,0.000000,0.000000,1.000000,1.000000,378.000000
19.000000,benign_long_run,hybrid_dendritic,50.000000,85.000000,89.000000,8.286069,0.000000,11.000000,11.000000,11.000000,1.327529,0.473333,0.900792,9575.186130,0.000000,0.000000,1.000000,1.000000,383.000000
19.000000,costly_movement,nearest_web,50.000000,50.000000,99.000000,10.743009,0.000000,11.000000,11.000000,11.000000,1.023922,0.480000,0.901153,9485.618061,0.000000,0.000000,1.000000,1.000000,400.000000
19.000000,costly_movement,minimum_spanning_tree,50.000000,50.000000,49.000000,4.233085,0.000000,11.000000,11.000000,11.000000,2.598577,0.470000,0.900956,9467.316006,0.000000,0.000000,1.000000,1.000000,411.000000
19.000000,costly_movement,dendritic_tree,50.000000,85.000000,84.000000,7.725925,0.000000,11.000000,11.000000,11.000000,1.423778,0.468333,0.900799,9458.997164,0.000000,0.000000,1.000000,1.000000,385.000000
19.000000,costly_movement,hybrid_dendritic,50.000000,85.000000,89.000000,8.286069,0.000000,11.000000,11.000000,11.000000,1.327529,0.470000,0.901283,9474.725597,0.000000,0.000000,1.000000,1.000000,391.000000
19.000000,edge_disturbance,nearest_web,50.000000,50.000000,88.000000,8.543301,11.000000,11.000000,11.000000,11.000000,1.287559,0.475000,0.900796,9514.072421,0.000000,0.000000,1.000000,1.000000,414.000000
19.000000,edge_disturbance,minimum_spanning_tree,50.000000,50.000000,49.000000,4.233085,0.000000,11.000000,11.000000,11.000000,2.598577,0.470000,0.900828,9503.604739,0.000000,0.000000,1.000000,1.000000,408.000000
19.000000,edge_disturbance,dendritic_tree,50.000000,85.000000,84.000000,7.725925,0.000000,11.000000,11.000000,11.000000,1.423778,0.468333,0.900605,9504.766134,0.000000,0.000000,1.000000,1.000000,382.000000
19.000000,edge_disturbance,hybrid_dendritic,50.000000,85.000000,89.000000,8.286069,0.000000,11.000000,11.000000,11.000000,1.327529,0.471667,0.901098,9518.674328,0.000000,0.000000,1.000000,1.000000,387.000000
20.000000,benign_long_run,nearest_web,50.000000,50.000000,97.000000,9.302262,0.000000,12.000000,12.000000,12.000000,1.290009,0.505000,0.908691,9803.062105,0.000000,0.000000,1.000000,0.000000,
20.000000,benign_long_run,minimum_spanning_tree,50.000000,50.000000,49.000000,3.646960,0.000000,12.000000,12.000000,12.000000,3.290412,0.498333,0.908914,9820.146578,0.000000,0.000000,1.000000,0.000000,
20.000000,benign_long_run,dendritic_tree,50.000000,85.000000,84.000000,7.088844,0.000000,12.000000,12.000000,12.000000,1.692801,0.503333,0.907249,9811.928408,0.000000,0.000000,1.000000,0.000000,
20.000000,benign_long_run,hybrid_dendritic,50.000000,85.000000,90.000000,7.672409,0.000000,12.000000,12.000000,12.000000,1.564046,0.500000,0.908331,9838.801002,0.000000,0.000000,1.000000,0.000000,
20.000000,costly_movement,nearest_web,50.000000,50.000000,97.000000,9.302262,0.000000,12.000000,12.000000,12.000000,1.290009,0.503333,0.909581,9731.823045,0.000000,0.000000,1.000000,0.000000,
